Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
24104,24104,0,335522,0,743.0,1764568.0,5,1,0,40585.14,14.0,19,0,639293,778360.0,0.0,0.0
24105,24105,0,209704,0,738.0,1041352.0,8,0,0,14231.76,12.0,15,0,239305,414810.0,0.0,0.0
24106,24106,1,66968,0,691.0,771020.0,1,1,2,20432.03,7.0,10,0,77007,169510.0,0.0,0.0
24107,24107,0,179850,0,698.0,1281455.0,8,1,1,42501.86,10.0,9,0,0,0.0,0.0,0.0
6859,6859,0,545490,0,715.0,2525119.0,6,2,2,42506.23,22.0,11,0,384389,1123936.0,0.0,0.0
24108,24108,0,238304,0,729.0,1347062.0,0,1,0,13919.78,16.0,13,0,211717,558426.0,0.0,0.0
24109,24109,0,765930,1,676.0,3175090.0,2,2,0,52918.04,18.0,25,0,718086,1397418.0,0.0,0.0
14791,14791,0,383878,0,719.0,1598850.0,10,0,0,18519.87,23.0,8,0,283917,441870.0,0.0,0.0
24110,24110,1,455246,1,696.0,936130.0,8,1,0,14665.91,13.0,19,0,411540,1244188.0,0.0,0.0
24111,24111,1,254694,0,7250.0,1313242.0,0,0,0,16306.18,15.0,25,0,277913,750112.0,0.0,0.0
24112,24112,1,572506,1,597.0,3299445.0,8,0,0,54440.89,17.0,37,0,971546,1717474.0,0.0,0.0
24113,24113,0,131846,0,740.0,1138746.0,9,0,0,13949.61,14.0,8,1,169993,263868.0,1.0,0.0
24114,24114,0,138666,0,707.0,583794.0,1,1,0,12308.2,15.0,10,0,111435,214368.0,0.0,0.0
24115,24115,0,132770,0,731.0,840921.0,5,0,2,11429.64,18.0,11,0,30913,70774.0,0.0,0.0
24116,24116,1,58080,0,713.0,371602.0,1,1,0,5481.12,9.0,19,0,56962,290576.0,0.0,0.0
24117,24117,1,181500,0,637.0,491967.0,10,2,0,5001.56,17.0,6,0,139973,212124.0,0.0,0.0
24118,24118,0,291148,0,736.0,1121836.0,10,0,0,21314.96,18.0,17,1,393889,1027202.0,1.0,0.0
24119,24119,0,160116,0,747.0,864234.0,2,0,0,10522.2,25.0,11,0,237443,471570.0,0.0,0.0
24120,24120,0,324830,0,668.0,1683153.0,7,0,0,29034.47,15.0,16,0,577125,820930.0,0.0,0.0
24121,24121,0,421212,1,731.0,3542075.0,10,0,0,60805.32,26.0,13,0,628064,846582.0,0.0,0.0
24122,24122,1,173250,0,741.0,616626.0,10,1,0,12486.61,11.0,13,0,208297,465630.0,0.0,0.0
24123,24123,0,314380,1,693.0,1179653.0,10,1,0,21725.17,15.0,23,1,277818,548944.0,1.0,0.0
24124,24124,0,130834,0,707.0,1129854.0,1,1,0,15253.01,13.0,12,0,163894,344388.0,0.0,0.0
24125,24125,1,222332,0,734.0,1939349.0,4,1,0,36524.27,29.0,14,0,545927,825220.0,0.0,0.0
24126,24126,0,337238,1,730.0,2146981.0,0,0,0,11110.63,22.0,6,0,209855,696278.0,0.0,0.0
24127,24127,1,151866,0,725.0,1405335.0,8,1,0,19791.73,13.0,11,1,211432,445126.0,1.0,0.0
24128,24128,0,468644,0,739.0,3960436.0,2,0,0,20561.23,16.0,12,1,142519,282084.0,1.0,0.0
24129,24129,1,474078,1,6990.0,923457.0,10,2,0,21008.68,16.0,9,0,108509,398882.0,0.0,0.0
22270,22270,0,89364,0,718.0,564756.0,3,1,0,7436.03,19.0,7,0,72010,100210.0,0.0,0.0
15033,15033,0,657888,0,725.0,1950730.0,10,0,0,42103.43,27.0,12,0,322544,791252.0,0.0,0.0
24130,24130,0,179916,0,738.0,873981.0,2,1,0,11871.58,28.0,8,1,191311,481536.0,1.0,0.0
24131,24131,0,224444,0,742.0,1744542.0,10,1,0,18317.71,21.0,14,0,258590,480634.0,0.0,0.0
24132,24132,0,668316,0,713.0,2353055.0,0,1,1,18451.85,20.0,12,0,465367,1613282.0,0.0,0.0
24133,24133,0,157124,0,745.0,1168462.0,7,0,2,24732.3,10.0,17,1,12559,968880.0,1.0,0.0
24134,24134,0,50556,0,706.0,562685.0,9,1,1,1359.83,11.0,4,0,47823,146124.0,0.0,0.0
24135,24135,0,193666,1,669.0,565383.0,3,0,0,10176.97,13.0,9,0,153919,266398.0,0.0,0.0
24136,24136,0,139436,0,745.0,833720.0,10,0,0,9101.38,15.0,9,1,129751,349360.0,1.0,0.0
9020,9020,0,86064,0,675.0,669028.0,6,1,0,3384.09,6.0,5,0,75506,150744.0,0.0,0.0
24137,24137,0,448800,0,736.0,936054.0,10,0,0,12558.81,19.0,9,0,387562,841940.0,0.0,0.0
24138,24138,0,216590,1,691.0,635987.0,3,3,8,5776.76,15.0,3,0,17556,43362.0,0.0,0.0
24139,24139,1,21538,0,679.0,1301405.0,10,3,8,16809.87,19.0,9,0,204155,284108.0,0.0,0.0
24140,24140,0,111650,0,737.0,686052.0,10,1,0,10748.3,19.0,10,0,247627,411972.0,0.0,0.0
24141,24141,0,274538,0,735.0,1373681.0,10,1,0,7543.76,21.0,7,0,117078,224444.0,0.0,0.0
24142,24142,0,57970,0,736.0,741684.0,5,0,0,18294.91,14.0,18,0,280725,571274.0,0.0,0.0
24143,24143,0,224290,0,719.0,1830517.0,10,0,0,39813.74,18.0,22,0,421135,558580.0,0.0,0.0
23711,23711,0,775390,1,659.0,1959052.0,10,0,0,29059.17,20.0,19,0,1315199,2144890.0,0.0,0.0
24144,24144,0,157212,0,700.0,1125028.0,3,1,0,29157.21,11.0,16,0,114874,1072632.0,0.0,0.0
7834,7834,0,229240,1,699.0,571083.0,10,1,0,16561.35,17.0,6,1,271054,419034.0,1.0,0.0
24145,24145,0,363462,0,738.0,1426862.0,8,2,0,19143.64,20.0,7,0,825151,1428174.0,0.0,0.0
24146,24146,0,32582,0,743.0,1875680.0,3,0,0,30635.98,23.0,19,0,156864,670230.0,0.0,0.0
24147,24147,0,660330,0,733.0,1976988.0,2,1,0,13608.37,18.0,7,0,406714,596882.0,0.0,0.0
24148,24148,0,430804,1,717.0,930145.0,2,1,0,11316.78,11.0,10,0,332272,523446.0,0.0,0.0
13577,13577,0,108526,0,720.0,1030997.0,2,1,4,584.25,15.0,3,0,0,0.0,0.0,0.0
24149,24149,0,128700,0,740.0,1407900.0,4,1,0,4035.98,15.0,13,0,134653,402886.0,0.0,0.0
24150,24150,1,376156,1,6650.0,651567.0,0,1,0,13574.36,12.0,13,0,192470,418132.0,0.0,0.0
24151,24151,0,166474,0,750.0,862619.0,10,2,0,19552.52,20.0,10,0,126692,916828.0,0.0,0.0
24152,24152,1,209704,1,701.0,938011.0,3,1,0,13757.52,10.0,6,0,149872,238700.0,0.0,0.0
24153,24153,0,161370,0,712.0,1741977.0,3,0,4,21194.12,16.0,12,0,132715,246664.0,0.0,0.0
24154,24154,0,495616,0,749.0,2237440.0,10,0,4,577.98,28.0,9,0,5567,805376.0,0.0,0.0
24155,24155,0,243056,0,748.0,879339.0,3,0,7,9819.39,21.0,7,0,41344,402248.0,0.0,0.0
24156,24156,0,546260,1,676.0,1226602.0,10,0,0,24225.38,18.0,11,0,528789,1015410.0,0.0,0.0
24157,24157,0,219604,1,677.0,1232777.0,3,1,0,13149.52,13.0,10,0,66063,144870.0,0.0,0.0
24158,24158,0,437866,1,672.0,2062678.0,10,0,0,28017.97,16.0,18,0,380038,484110.0,0.0,0.0
24159,24159,0,120670,0,750.0,1395645.0,6,1,0,10199.96,17.0,15,0,58805,1480182.0,0.0,0.0
24160,24160,0,140844,0,736.0,1520456.0,4,0,0,25340.87,35.6,14,1,135755,451704.0,1.0,0.0
21058,21058,0,33638,0,720.0,1597444.0,10,0,1,25159.8,25.0,12,0,70756,512028.0,0.0,0.0
24161,24161,1,767382,1,683.0,1817806.0,10,0,0,17117.67,19.0,13,1,515375,1469842.0,1.0,0.0
24162,24162,0,261250,1,703.0,1823829.0,10,2,1,17174.48,22.0,12,0,237937,711920.0,0.0,0.0
24163,24163,1,424820,0,7180.0,946371.0,2,1,0,13564.67,18.0,11,0,481517,690910.0,0.0,0.0
24164,24164,1,222706,0,747.0,768341.0,4,1,0,9284.35,24.0,6,0,91219,375914.0,0.0,0.0
24165,24165,0,107294,0,709.0,1241688.0,10,0,0,15521.1,16.0,11,1,99807,216788.0,1.0,0.0
24166,24166,0,179872,1,661.0,1165080.0,4,0,2,18582.95,9.0,16,0,132430,294316.0,0.0,0.0
24167,24167,0,264308,0,721.0,2282736.0,3,0,0,36523.7,9.0,19,0,258552,440264.0,0.0,0.0
24168,24168,0,336512,0,745.0,638571.0,3,1,0,10579.2,15.0,6,0,432250,1085656.0,0.0,0.0
24169,24169,0,53878,0,723.0,659300.0,5,2,0,7581.95,15.0,8,0,171399,253792.0,0.0,0.0
24170,24170,1,762542,0,713.0,1900380.0,7,2,4,5305.18,19.0,7,0,186485,588346.0,0.0,0.0
24171,24171,0,256234,0,724.0,1273494.0,10,0,0,11249.14,19.0,4,0,252776,306482.0,0.0,0.0
24172,24172,0,224180,0,709.0,2071627.0,10,1,0,8338.34,17.0,16,0,196137,591448.0,0.0,0.0
24173,24173,1,433620,1,6420.0,2537165.0,10,0,0,53069.09,36.7,26,0,437874,840818.0,0.0,0.0
24174,24174,0,265738,1,724.0,1338778.0,4,1,0,15172.83,11.0,8,0,78546,148368.0,0.0,0.0
24175,24175,0,131648,0,710.0,682214.0,4,1,2,8016.1,8.0,10,0,78470,147048.0,0.0,0.0
24176,24176,1,590722,1,702.0,1818053.0,10,0,0,18786.63,29.0,25,0,571026,1204346.0,0.0,0.0
24177,24177,0,176528,0,732.0,800394.0,4,0,0,13206.52,42.7,8,1,153406,236830.0,1.0,0.0
9155,9155,0,222662,1,652.0,712899.0,2,1,0,9980.7,16.0,5,0,113411,293106.0,0.0,0.0
24178,24178,0,132088,0,706.0,1520912.0,10,0,0,31559.0,19.0,11,0,94677,185812.0,0.0,0.0
24179,24179,0,583418,0,744.0,2687303.0,6,0,0,39637.61,25.0,12,0,835240,1129810.0,0.0,0.0
24180,24180,0,437184,1,746.0,1944479.0,10,0,0,20741.16,17.0,12,0,355832,2559172.0,0.0,0.0
24181,24181,0,241010,0,732.0,851504.0,5,0,0,15326.92,15.0,11,0,303924,420442.0,0.0,0.0
24182,24182,0,446996,1,602.0,1092196.0,10,1,0,20997.47,17.0,12,0,244017,311850.0,0.0,0.0
24183,24183,1,410828,0,731.0,732469.0,9,1,0,19715.54,17.0,16,0,275994,541662.0,0.0,0.0
24184,24184,0,519772,1,655.0,1253658.0,3,1,0,13790.2,14.0,4,0,582749,714780.0,0.0,0.0
24185,24185,1,343332,0,734.0,1204619.0,1,1,0,12849.13,12.0,4,0,125780,145948.0,0.0,0.0
24186,24186,0,327074,0,711.0,941545.0,3,1,0,12655.9,11.0,7,0,124526,180906.0,0.0,0.0
24187,24187,1,213620,1,740.0,884051.0,3,2,0,21659.24,19.0,16,0,224960,982916.0,0.0,0.0
24188,24188,0,324434,0,744.0,1848510.0,10,2,0,48831.14,16.0,9,0,285057,709808.0,0.0,0.0
24189,24189,0,296120,1,637.0,1504344.0,2,1,0,5791.77,16.0,6,0,278597,600732.0,0.0,0.0
24190,24190,1,177188,0,7390.0,765092.0,2,1,0,15174.35,17.0,18,1,172786,536338.0,1.0,0.0
24191,24191,0,178134,0,730.0,769196.0,10,0,0,11409.69,24.0,18,0,387581,752972.0,0.0,0.0
24192,24192,0,179410,0,737.0,1743174.0,10,0,0,24549.71,21.0,19,0,1127954,4324650.0,0.0,0.0
24193,24193,0,131714,0,741.0,1952687.0,10,0,0,14742.86,16.0,9,0,110504,175032.0,0.0,0.0
24194,24194,0,130328,0,709.0,1481373.0,4,1,1,24936.36,18.0,10,1,340233,425898.0,0.0,0.0
24195,24195,0,355388,1,739.0,2368882.0,6,0,1,24083.45,16.0,16,0,162032,1165340.0,0.0,0.0
24196,24196,1,259116,0,736.0,2051335.0,10,0,0,34530.79,12.0,20,0,571501,1146860.0,0.0,0.0
24197,24197,0,66594,0,747.0,862619.0,4,1,0,13938.4,15.0,10,0,316046,579018.0,0.0,0.0
24198,24198,0,107360,0,694.0,463562.0,8,1,1,9232.67,9.0,8,0,38285,67056.0,0.0,0.0
24199,24199,0,369754,1,738.0,1122501.0,9,0,0,12160.38,15.0,13,0,394136,793672.0,0.0,0.0
24200,24200,0,241098,0,747.0,1325079.0,10,1,0,18584.28,30.0,9,0,573287,1643092.0,0.0,0.0
24201,24201,1,449152,0,7310.0,969760.0,6,1,0,11960.5,14.0,10,0,290738,415602.0,0.0,0.0
24202,24202,0,468094,1,691.0,1488593.0,10,0,0,41556.61,20.0,15,0,392502,496144.0,0.0,0.0
24203,24203,1,440352,1,687.0,1426140.0,10,0,4,18302.13,23.0,5,0,59033,107822.0,0.0,0.0
24204,24204,0,111386,0,720.0,923400.0,4,2,0,13774.05,10.0,20,0,142462,320914.0,0.0,0.0
24205,24205,0,215974,0,704.0,796613.0,4,1,0,7435.08,7.0,4,0,70395,89958.0,0.0,0.0
24206,24206,0,119636,0,744.0,865013.0,10,0,0,16867.63,20.0,20,0,230280,483912.0,0.0,0.0
24207,24207,1,313566,1,674.0,706059.0,10,1,0,14768.32,13.0,18,0,241471,577676.0,0.0,0.0
24208,24208,0,191004,0,739.0,1137606.0,5,1,0,10333.34,14.0,10,0,130682,451660.0,0.0,0.0
24209,24209,0,76626,0,719.0,784643.0,6,2,0,20858.2,16.0,19,0,296628,434214.0,0.0,0.0
24210,24210,1,368280,0,728.0,1309651.0,9,1,0,23682.74,10.0,11,0,346408,491546.0,0.0,0.0
24211,24211,0,179894,0,720.0,877097.0,10,1,0,3983.54,12.0,12,0,93879,242132.0,0.0,0.0
24212,24212,0,376640,1,671.0,1412175.0,2,1,0,8308.32,9.0,8,0,92283,137324.0,0.0,0.0
21346,21346,0,213268,0,722.0,1112792.0,2,1,1,17804.71,9.0,13,0,193553,610654.0,0.0,0.0
24213,24213,0,134706,0,679.0,972591.0,6,0,0,31203.7,10.0,8,0,44707,64064.0,0.0,0.0
24214,24214,0,781242,1,629.0,3855480.0,10,2,0,63294.13,19.0,25,0,1311304,2586628.0,0.0,0.0
24215,24215,0,516164,1,743.0,2600416.0,10,0,0,24053.81,21.0,11,0,318744,889306.0,0.0,0.0
24216,24216,1,43912,0,634.0,530822.0,2,1,1,1044.05,21.0,2,0,32091,41712.0,0.0,0.0
24217,24217,0,391644,0,735.0,1446907.0,1,0,0,18689.16,5.0,12,0,291859,506660.0,0.0,0.0
24218,24218,0,23980,0,747.0,1317498.0,0,1,0,7169.46,13.0,6,0,57836,984852.0,0.0,0.0
24219,24219,0,104280,0,710.0,948005.0,4,0,0,18249.12,15.0,9,0,377967,652234.0,0.0,0.0
24220,24220,0,339636,1,711.0,2207154.0,5,2,0,29980.48,16.0,13,0,1001756,1175196.0,0.0,0.0
20537,20537,0,89298,0,691.0,674842.0,0,1,3,14115.29,7.0,10,0,107236,203236.0,0.0,0.0
24221,24221,0,430496,0,684.0,1580116.0,0,1,0,33182.36,12.0,14,0,278787,350878.0,0.0,0.0
24222,24222,1,448536,1,701.0,1801276.0,4,2,0,43831.1,15.0,20,1,236208,583132.0,1.0,0.0
24223,24223,0,282436,0,739.0,975650.0,0,0,0,21626.94,16.0,16,0,328966,761816.0,0.0,0.0
24224,24224,1,337040,0,717.0,2328564.0,10,0,2,25032.12,23.0,16,0,2058346,3919982.0,0.0,0.0
24225,24225,0,470448,0,737.0,1586519.0,10,1,0,13485.44,17.0,6,0,251845,447942.0,0.0,0.0
24226,24226,1,183986,0,694.0,1040402.0,10,1,3,13958.73,19.0,11,0,345800,516626.0,0.0,0.0
24227,24227,0,130240,0,696.0,1406057.0,0,1,0,19919.03,13.0,14,0,216904,477466.0,0.0,0.0
24228,24228,0,145090,0,737.0,471067.0,10,0,0,8950.14,18.0,8,0,220590,336072.0,0.0,0.0
24229,24229,0,151382,0,736.0,477147.0,3,0,0,7952.45,13.0,6,0,69502,170170.0,0.0,0.0
24230,24230,0,205964,0,739.0,1546752.0,9,0,5,27583.82,26.0,19,0,340119,510114.0,0.0,0.0
24231,24231,0,449680,1,704.0,1320424.0,10,0,0,12984.22,16.0,15,0,398772,725978.0,0.0,0.0
24232,24232,0,356796,0,741.0,1001433.0,7,0,0,24535.27,16.0,13,0,288743,434764.0,0.0,0.0
24233,24233,0,219494,1,688.0,1762934.0,10,0,2,20714.56,12.0,5,0,517845,757086.0,0.0,0.0
24234,24234,0,176352,0,740.0,638229.0,10,1,0,4254.86,16.0,8,0,177916,367224.0,0.0,0.0
24235,24235,1,126632,0,703.0,687686.0,0,1,0,18968.84,23.0,33,0,242668,484440.0,0.0,0.0
24236,24236,0,441540,0,727.0,1881266.0,2,0,0,29629.93,20.0,14,0,361361,818840.0,0.0,0.0
24237,24237,0,89650,0,749.0,1296940.0,8,0,2,13823.26,18.0,13,0,148048,1516966.0,0.0,0.0
16580,16580,0,268180,0,713.0,1158012.0,0,0,0,14185.59,11.0,10,0,83714,169730.0,0.0,0.0
24238,24238,0,211706,0,742.0,2285472.0,10,0,0,14189.01,17.0,12,0,428412,664048.0,0.0,0.0
18911,18911,0,337920,1,701.0,1439744.0,3,0,3,28674.8,31.4,13,1,135451,719444.0,1.0,0.0
24239,24239,0,280280,0,708.0,1042720.0,5,0,0,23026.86,16.0,12,0,342969,706618.0,0.0,0.0
24240,24240,0,134420,0,708.0,967480.0,6,1,0,18543.24,15.0,12,0,382109,537614.0,0.0,0.0
11308,11308,0,360734,1,666.0,1563529.0,10,1,0,11726.61,15.0,18,1,84246,153384.0,1.0,0.0
24241,24241,0,67452,0,688.0,851884.0,7,1,1,12494.4,16.0,8,0,180196,263120.0,0.0,0.0
24242,24242,0,221892,0,692.0,1245621.0,8,1,0,1224.93,13.0,5,0,89034,128700.0,0.0,0.0
24243,24243,1,333938,0,700.0,3076176.0,10,0,0,74084.42,23.0,20,0,1257572,1491952.0,0.0,0.0
24244,24244,1,494692,1,6850.0,1070498.0,3,0,0,26316.33,24.0,19,0,938448,1906366.0,0.0,0.0
24245,24245,0,412478,1,640.0,989786.0,10,2,0,10062.78,12.0,6,1,109288,274494.0,1.0,0.0
24246,24246,0,263604,1,719.0,1612511.0,2,1,5,13840.74,13.0,17,0,167580,676082.0,0.0,0.0
24247,24247,1,413776,1,703.0,1144313.0,10,0,0,33185.21,26.0,9,1,16036,154770.0,1.0,0.0
24248,24248,0,269302,0,742.0,1066014.0,4,0,0,17766.9,23.0,7,0,216638,354794.0,0.0,0.0
24249,24249,0,459316,0,723.0,1133388.0,10,0,0,20023.15,15.0,7,0,310137,502942.0,0.0,0.0
24250,24250,0,21736,0,722.0,844493.0,2,2,1,18367.49,12.0,10,0,284354,417296.0,0.0,0.0
24251,24251,0,450252,0,750.0,1263785.0,10,0,0,17587.54,16.0,8,0,175218,310706.0,0.0,0.0
17278,17278,0,264242,1,675.0,1331197.0,10,0,0,29951.98,18.0,18,0,236930,1459282.0,0.0,0.0
24252,24252,1,573100,1,697.0,1120620.0,8,0,0,16902.78,17.0,10,0,219849,348238.0,0.0,0.0
24253,24253,1,446160,0,733.0,924768.0,3,2,0,12946.79,27.0,8,0,389994,571626.0,0.0,0.0
24254,24254,0,173668,0,732.0,807652.0,8,0,0,9018.73,14.0,6,1,110884,251746.0,1.0,0.0
24255,24255,1,304348,0,668.0,1055241.0,5,0,0,10464.63,14.0,7,0,355528,482042.0,0.0,0.0
24256,24256,1,752598,1,687.0,1782770.0,9,0,0,34169.98,18.0,13,0,341544,679514.0,0.0,0.0
24257,24257,0,129426,0,740.0,1210927.0,10,0,0,5459.27,19.0,9,1,111815,181060.0,1.0,0.0
24258,24258,1,534072,1,708.0,1747658.0,10,2,0,37574.4,20.0,16,0,274189,734910.0,0.0,0.0
24259,24259,0,429264,1,732.0,1204866.0,10,1,0,8915.94,22.0,7,0,109725,324082.0,0.0,0.0
24260,24260,0,751300,1,644.0,1946531.0,10,0,0,8224.15,17.0,12,0,105811,283624.0,0.0,0.0
24261,24261,1,437074,1,705.0,1694743.0,7,0,0,27822.08,16.0,10,0,486229,711766.0,0.0,0.0
24262,24262,0,712800,0,747.0,2019947.0,5,0,2,20199.47,28.0,23,0,529283,1392864.0,0.0,0.0
24263,24263,1,165352,0,705.0,799672.0,10,1,1,4151.69,10.0,3,0,74727,110242.0,0.0,0.0
24264,24264,0,332376,0,717.0,956916.0,3,1,0,6331.56,16.0,7,0,113943,161700.0,0.0,0.0
24265,24265,0,246312,0,746.0,1329468.0,5,1,1,15621.23,14.0,16,0,247190,429110.0,0.0,0.0
24266,24266,0,223630,0,728.0,2607332.0,1,0,0,12210.92,28.0,12,0,83049,158686.0,0.0,0.0
24267,24267,0,356202,0,738.0,1237983.0,6,2,0,20839.39,13.0,9,0,274208,418330.0,0.0,0.0
24268,24268,0,537658,0,749.0,2031518.0,10,0,0,14508.4,27.0,17,0,785536,1808290.0,0.0,0.0
24269,24269,0,317592,0,699.0,762413.0,10,1,0,12706.82,16.0,6,0,190779,376992.0,0.0,0.0
24270,24270,0,65560,0,716.0,377492.0,6,1,0,6732.08,15.0,3,0,44004,69982.0,0.0,0.0
11573,11573,0,64504,0,716.0,2599618.0,5,1,0,19540.36,10.0,4,0,21223,40832.0,0.0,0.0
24271,24271,0,345202,0,726.0,931665.0,2,0,0,10403.45,12.0,14,0,292790,820864.0,0.0,0.0
24272,24272,0,70928,0,723.0,1378260.0,10,1,1,2526.81,22.0,4,0,49685,460328.0,0.0,0.0
24273,24273,0,281336,0,744.0,616778.0,10,0,0,13312.16,18.0,7,0,255322,575190.0,0.0,0.0
24274,24274,1,263714,0,7420.0,1195689.0,10,0,0,8260.25,13.0,10,1,69388,230868.0,1.0,0.0
24275,24275,0,162932,0,670.0,1191072.0,3,1,6,18560.91,26.0,13,0,206112,258016.0,0.0,0.0
24276,24276,0,107360,0,748.0,927105.0,3,0,0,3484.41,18.0,14,0,17214,996204.0,0.0,0.0
24277,24277,0,177166,0,748.0,1338778.0,2,1,1,13276.25,18.0,9,0,67811,121748.0,0.0,0.0
23001,23001,0,179542,0,682.0,1783131.0,3,1,0,42200.71,9.0,9,0,470155,613734.0,0.0,0.0
11280,11280,0,99594,0,710.0,678471.0,2,0,0,11364.66,13.0,11,1,58672,320452.0,1.0,0.0
24278,24278,0,107734,0,735.0,688522.0,0,1,0,11303.29,26.0,17,1,64486,330352.0,1.0,0.0
24279,24279,0,79354,0,745.0,818634.0,10,0,0,6794.59,23.0,8,0,46189,457072.0,0.0,0.0
24280,24280,0,591294,1,703.0,1472519.0,4,1,0,12062.34,12.0,11,0,100301,177034.0,0.0,0.0
24281,24281,1,235554,0,744.0,1097535.0,3,0,0,25792.12,25.0,11,0,231382,679998.0,0.0,0.0
1860,1860,0,375320,0,714.0,743603.0,6,1,0,8737.15,14.0,9,0,280763,382008.0,0.0,0.0
24282,24282,1,208208,0,732.0,943996.0,2,1,0,10148.09,14.0,14,0,34238,104060.0,0.0,0.0
24283,24283,0,173272,0,748.0,1122330.0,0,0,0,20295.42,11.0,15,1,111283,356928.0,0.0,0.0
59,59,0,166672,0,705.0,1048667.0,10,0,0,16166.91,16.0,10,0,167656,267014.0,0.0,0.0
24284,24284,0,178024,0,712.0,864842.0,2,1,0,4648.54,11.0,6,0,146623,388498.0,0.0,0.0
24285,24285,1,219758,0,732.0,550392.0,10,0,1,8255.88,23.0,11,0,129523,237314.0,0.0,0.0
24286,24286,0,348546,1,708.0,771362.0,3,1,0,21791.1,8.0,18,0,224333,444026.0,0.0,0.0
24287,24287,1,322850,1,713.0,929385.0,0,1,1,23931.64,9.0,16,0,332291,715176.0,0.0,0.0
24288,24288,0,788018,0,685.0,1847237.0,10,0,0,36636.94,15.0,11,0,293246,439274.0,0.0,0.0
24289,24289,1,352066,0,735.0,950190.0,0,1,0,19320.53,9.0,13,0,148086,290620.0,0.0,0.0
24290,24290,0,200728,0,747.0,1348354.0,10,0,2,16966.81,15.0,10,0,140828,636966.0,0.0,0.0
5484,5484,0,33088,0,715.0,1009413.0,10,0,1,8580.02,21.0,11,0,210900,427658.0,0.0,0.0
24291,24291,1,322014,0,747.0,927010.0,6,1,0,9810.84,12.0,9,0,292258,843876.0,0.0,0.0
24292,24292,0,393866,1,739.0,2078714.0,9,0,0,30834.34,13.0,22,0,716756,2161280.0,0.0,0.0
24293,24293,0,133540,0,749.0,1883793.0,10,0,0,28099.67,22.0,19,0,99864,1111792.0,0.0,0.0
24294,24294,0,267850,0,743.0,1349418.0,10,0,0,7343.12,21.0,5,0,256196,366234.0,0.0,0.0
24295,24295,0,397672,0,714.0,1335586.0,10,1,0,14802.71,21.0,13,0,393205,643038.0,0.0,0.0
24296,24296,1,157080,0,723.0,565269.0,0,1,0,12388.76,11.0,10,0,165433,307472.0,0.0,0.0
24297,24297,1,129514,0,721.0,1300151.0,7,1,6,11593.04,15.0,10,0,161063,310816.0,0.0,0.0
24298,24298,0,403832,0,736.0,1278833.0,0,0,0,17157.57,14.0,11,0,397594,778976.0,0.0,0.0
24299,24299,0,198330,0,716.0,675507.0,10,0,0,2837.08,8.0,4,0,81263,120604.0,0.0,0.0
24300,24300,0,207504,0,748.0,1400072.0,8,1,0,28584.55,20.0,11,0,178201,328570.0,0.0,0.0
20405,20405,0,259864,1,717.0,1383922.0,10,0,0,9353.13,11.0,5,0,42579,95370.0,0.0,0.0
24301,24301,1,301818,0,714.0,734369.0,4,1,0,12300.79,13.0,7,0,316179,436348.0,0.0,0.0
24302,24302,0,154572,0,734.0,762812.0,7,1,0,16527.72,24.0,7,0,37582,198726.0,0.0,0.0
24303,24303,1,609092,0,747.0,2329609.0,2,0,0,51445.54,22.0,19,0,1344402,2953830.0,0.0,0.0
24304,24304,0,347138,0,724.0,1311646.0,3,0,3,16176.98,15.0,13,1,123937,236412.0,1.0,0.0
24305,24305,1,702922,0,695.0,1939520.0,8,0,0,34264.98,20.0,10,2,861042,1404238.0,0.0,0.0
24306,24306,0,224708,0,748.0,2037693.0,10,0,3,12650.77,16.0,13,0,58425,796004.0,0.0,0.0
42,42,0,323466,1,699.0,2048618.0,6,0,0,27997.64,14.0,19,1,389994,743952.0,1.0,0.0
24307,24307,1,347666,1,740.0,2327025.0,10,0,0,64962.71,23.0,24,0,1355175,2406668.0,0.0,0.0
24308,24308,0,174570,0,745.0,1413467.0,10,1,0,6537.33,15.0,8,1,58957,211970.0,1.0,0.0
24309,24309,0,169928,0,723.0,927922.0,5,0,0,7809.95,21.0,11,0,99142,182226.0,0.0,0.0
24310,24310,0,562936,0,693.0,1594613.0,6,0,2,10776.8,14.0,13,0,64011,259160.0,0.0,0.0
24311,24311,1,162184,0,726.0,933755.0,3,0,0,11049.45,7.0,9,0,147687,289828.0,0.0,0.0
24312,24312,0,299112,0,724.0,995011.0,10,0,0,12271.72,29.0,17,0,306660,516098.0,0.0,0.0
24313,24313,1,337766,0,713.0,1011218.0,4,1,0,23426.62,17.0,13,1,177080,344608.0,1.0,0.0
24314,24314,0,396044,1,671.0,988095.0,6,1,0,16962.44,10.0,12,0,216125,450912.0,0.0,0.0
24315,24315,0,429880,0,748.0,3508407.0,5,0,0,34236.29,33.4,20,0,594320,1522466.0,0.0,0.0
17454,17454,0,419914,0,712.0,1400509.0,7,0,1,26843.01,24.0,9,0,90744,182754.0,0.0,0.0
24316,24316,0,656700,0,703.0,2192980.0,10,0,0,21564.43,17.0,16,0,407968,673882.0,0.0,0.0
13974,13974,0,395648,0,721.0,2562701.0,1,0,0,50826.71,27.0,23,0,400596,1183292.0,0.0,0.0
